,id,longitude,latitude,time,NDVI,EVI,DetailedQA,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,ViewZenith,SolarZenith,RelativeAzimuth,DayOfYear,SummaryQA,datetime
81,1,13.473606367687674,53.07583566809678,2002.0,7217.782608695652,3513.1304347826085,8434.434782608696,333.6521739130435,2037.9130434782608,281.0869565217391,702.6521739130435,2284.086956521739,5335.391304347826,3774.478260869565,184.6086956521739,0.6086956521739131,1970-01-01
82,2,13.473606367687674,53.07583566809678,2003.0,6148.869565217391,3197.2608695652175,3594.5652173913045,657.6086956521739,2237.3478260869565,634.5217391304348,857.8695652173913,2074.913043478261,5355.565217391304,6512.260869565217,169.30434782608697,1.173913043478261,1970-01-01
83,3,13.473606367687674,53.07583566809678,2004.0,6679.260869565217,3373.478260869565,5233.217391304348,487.04347826086956,2155.217391304348,481.0869565217391,728.1739130434783,2470.1739130434785,5419.086956521739,3891.782608695652,167.95652173913044,0.9130434782608695,1970-01-01
84,4,13.473606367687674,53.07583566809678,2005.0,6760.913043478261,3114.521739130435,4551.739130434783,462.82608695652175,2002.7826086956522,351.2173913043478,622.0869565217391,1374.1739130434783,5383.608695652174,386.04347826086956,184.56521739130434,0.5652173913043478,1970-01-01
85,0,13.475852155897972,53.07583566809678,2001.0,6571.565217391304,3350.478260869565,7834.565217391304,477.60869565217394,2086.782608695652,539.4782608695652,805.8695652173913,2434.8695652173915,5410.173913043478,932.7826086956521,183.17391304347825,0.6086956521739131,1970-01-01
86,1,13.475852155897972,53.07583566809678,2002.0,7217.782608695652,3513.1304347826085,8434.434782608696,333.6521739130435,2037.9130434782608,281.0869565217391,702.6521739130435,2284.086956521739,5335.391304347826,3774.478260869565,184.6086956521739,0.6086956521739131,1970-01-01
87,2,13.475852155897972,53.07583566809678,2003.0,6148.869565217391,3197.2608695652175,3594.5652173913045,657.6086956521739,2237.3478260869565,634.5217391304348,857.8695652173913,2074.913043478261,5355.565217391304,6512.260869565217,169.30434782608697,1.173913043478261,1970-01-01
88,3,13.475852155897972,53.07583566809678,2004.0,6679.260869565217,3373.478260869565,5233.217391304348,487.04347826086956,2155.217391304348,481.0869565217391,728.1739130434783,2470.1739130434785,5419.086956521739,3891.782608695652,167.95652173913044,0.9130434782608695,1970-01-01
89,4,13.475852155897972,53.07583566809678,2005.0,6760.913043478261,3114.521739130435,4551.739130434783,462.82608695652175,2002.7826086956522,351.2173913043478,622.0869565217391,1374.1739130434783,5383.608695652174,386.04347826086956,184.56521739130434,0.5652173913043478,1970-01-01
90,0,13.47809794410827,53.07583566809678,2001.0,6445.04347826087,3164.9565217391305,7570.217391304348,495.4347826086956,2075.782608695652,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
91,1,13.47809794410827,53.07583566809678,2002.0,6971.04347826087,3545.0434782608695,7054.304347826087,390.9130434782609,2119.4347826086955,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
92,2,13.47809794410827,53.07583566809678,2003.0,6200.086956521739,3148.8260869565215,3983.521739130435,575.2608695652174,2149.086956521739,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
93,3,13.47809794410827,53.07583566809678,2004.0,6669.739130434783,3349.304347826087,3452.0,472.17391304347825,2084.1304347826085,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
94,4,13.47809794410827,53.07583566809678,2005.0,7072.695652173913,3281.782608695652,5801.826086956522,361.2608695652174,1933.5217391304348,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
95,0,13.48034373231857,53.07583566809678,2001.0,6669.95652173913,3138.6521739130435,7570.217391304348,497.4347826086956,2021.5652173913043,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
96,1,13.48034373231857,53.07583566809678,2002.0,6940.217391304348,3516.6521739130435,7054.304347826087,374.0869565217391,2054.6521739130435,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
97,2,13.48034373231857,53.07583566809678,2003.0,6417.260869565217,3234.1739130434785,3983.521739130435,590.304347826087,2195.0434782608695,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
98,3,13.48034373231857,53.07583566809678,2004.0,6652.347826086957,3296.695652173913,3452.0,490.39130434782606,2103.8260869565215,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
99,4,13.48034373231857,53.07583566809678,2005.0,6993.782608695652,3225.217391304348,5801.826086956522,353.9130434782609,1899.391304347826,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
100,0,13.482589520528869,53.07583566809678,2001.0,6669.95652173913,3138.6521739130435,7570.217391304348,497.4347826086956,2021.5652173913043,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
101,1,13.482589520528869,53.07583566809678,2002.0,6940.217391304348,3516.6521739130435,7054.304347826087,374.0869565217391,2054.6521739130435,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
102,2,13.482589520528869,53.07583566809678,2003.0,6417.260869565217,3234.1739130434785,3983.521739130435,590.304347826087,2195.0434782608695,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
103,3,13.482589520528869,53.07583566809678,2004.0,6652.347826086957,3296.695652173913,3452.0,490.39130434782606,2103.8260869565215,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
104,4,13.482589520528869,53.07583566809678,2005.0,6993.782608695652,3225.217391304348,5801.826086956522,353.9130434782609,1899.391304347826,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
105,0,13.484835308739168,53.07583566809678,2001.0,6599.782608695652,3079.608695652174,7302.913043478261,549.5217391304348,2094.2608695652175,443.8695652173913,694.1304347826087,2644.086956521739,5431.217391304348,-188.7391304347826,183.65217391304347,0.6956521739130435,1970-01-01
106,1,13.484835308739168,53.07583566809678,2002.0,7205.521739130435,3377.782608695652,6803.04347826087,328.6521739130435,1992.5652173913043,267.60869565217394,522.695652173913,2137.3478260869565,5325.304347826087,3762.1739130434785,184.17391304347825,0.6521739130434783,1970-01-01
107,2,13.484835308739168,53.07583566809678,2003.0,6520.565217391304,3301.7391304347825,6766.782608695652,553.8260869565217,2218.9565217391305,582.9565217391304,729.695652173913,1920.0869565217392,5396.826086956522,4265.173913043478,169.30434782608697,1.0869565217391304,1970-01-01
108,3,13.484835308739168,53.07583566809678,2004.0,6955.173913043478,3550.0,3285.2608695652175,428.0869565217391,2187.8695652173915,412.5652173913044,654.1739130434783,2362.608695652174,5434.913043478261,3496.695652173913,168.43478260869566,1.0,1970-01-01
109,4,13.484835308739168,53.07583566809678,2005.0,7092.478260869565,3204.913043478261,4367.652173913043,341.0,1914.5217391304348,279.69565217391306,536.8695652173913,1333.9130434782608,5369.478260869565,3062.3478260869565,185.3913043478261,0.4782608695652174,1970-01-01
110,0,13.462377426636179,53.07808145630708,2001.0,6673.434782608696,3131.695652173913,6868.304347826087,365.6521739130435,1918.2173913043478,302.39130434782606,536.9130434782609,2567.1739130434785,5410.652173913043,-734.9130434782609,184.2608695652174,0.6086956521739131,1970-01-01
111,1,13.462377426636179,53.07808145630708,2002.0,7148.913043478261,3199.913043478261,5108.217391304348,318.7391304347826,1880.3478260869565,265.4347826086956,490.4782608695652,2600.217391304348,5336.739130434783,4424.695652173913,184.95652173913044,0.7391304347826086,1970-01-01
112,2,13.462377426636179,53.07808145630708,2003.0,6199.695652173913,3126.1304347826085,4776.0,657.695652173913,2197.913043478261,703.7391304347826,748.6521739130435,1565.8695652173913,5390.260869565217,5093.913043478261,168.82608695652175,1.0434782608695652,1970-01-01
113,3,13.462377426636179,53.07808145630708,2004.0,6450.913043478261,3212.6521739130435,5990.652173913043,588.8695652173913,2201.8260869565215,434.17391304347825,635.5652173913044,2450.4347826086955,5422.652173913043,3779.304347826087,168.52173913043478,1.0,1970-01-01
114,4,13.462377426636179,53.07808145630708,2005.0,7200.0,3248.478260869565,5322.347826086957,331.7391304347826,1901.2173913043478,375.5652173913044,514.9565217391304,1532.8260869565217,5389.173913043478,2393.8260869565215,184.0,0.5652173913043478,1970-01-01
115,0,13.464623214846478,53.07808145630708,2001.0,6461.217391304348,3420.782608695652,6504.0,473.04347826086956,2283.8260869565215,326.95652173913044,607.4347826086956,2537.521739130435,5413.652173913043,-257.82608695652175,184.43478260869566,0.6521739130434783,1970-01-01
116,1,13.464623214846478,53.07808145630708,2002.0,6860.95652173913,3463.0,7340.565217391304,422.6521739130435,2234.478260869565,240.30434782608697,579.5652173913044,2363.1739130434785,5324.608695652174,4564.739130434783,184.65217391304347,0.7391304347826086,1970-01-01
117,2,13.464623214846478,53.07808145630708,2003.0,5630.739130434783,3063.521739130435,3975.478260869565,1039.6521739130435,2607.6521739130435,800.304347826087,816.2608695652174,2133.695652173913,5380.0,4401.04347826087,169.6086956521739,1.2608695652173914,1970-01-01
118,3,13.464623214846478,53.07808145630708,2004.0,6424.608695652174,3545.608695652174,5506.260869565217,529.1739130434783,2349.5652173913045,389.95652173913044,657.4347826086956,2558.695652173913,5410.391304347826,3830.9565217391305,168.17391304347825,0.9130434782608695,1970-01-01
119,4,13.464623214846478,53.07808145630708,2005.0,6512.217391304348,3364.1304347826085,4804.739130434783,530.5217391304348,2315.6521739130435,340.17391304347825,663.695652173913,1566.1304347826087,5397.565217391304,837.1304347826087,184.04347826086956,0.4782608695652174,1970-01-01
120,0,13.466869003056777,53.07808145630708,2001.0,5909.391304347826,3562.217391304348,6504.0,697.2608695652174,2811.8695652173915,326.95652173913044,607.4347826086956,2537.521739130435,5413.652173913043,-257.82608695652175,184.43478260869566,0.6521739130434783,1970-01-01
121,1,13.466869003056777,53.07808145630708,2002.0,6298.782608695652,3419.2608695652175,7340.565217391304,541.2608695652174,2461.8260869565215,240.30434782608697,579.5652173913044,2363.1739130434785,5324.608695652174,4564.739130434783,184.65217391304347,0.7391304347826086,1970-01-01
122,2,13.466869003056777,53.07808145630708,2003.0,4957.521739130435,2871.782608695652,3975.478260869565,1246.695652173913,2885.304347826087,800.304347826087,816.2608695652174,2133.695652173913,5380.0,4401.04347826087,169.6086956521739,1.2608695652173914,1970-01-01
123,3,13.466869003056777,53.07808145630708,2004.0,5738.478260869565,3293.391304347826,5506.260869565217,795.7391304347826,2609.782608695652,389.95652173913044,657.4347826086956,2558.695652173913,5410.391304347826,3830.9565217391305,168.17391304347825,0.9130434782608695,1970-01-01
124,4,13.466869003056777,53.07808145630708,2005.0,5974.260869565217,3158.9565217391305,4804.739130434783,744.2173913043479,2505.8695652173915,340.17391304347825,663.695652173913,1566.1304347826087,5397.565217391304,837.1304347826087,184.04347826086956,0.4782608695652174,1970-01-01
125,0,13.469114791267076,53.07808145630708,2001.0,5909.391304347826,3562.217391304348,6504.0,697.2608695652174,2811.8695652173915,326.95652173913044,607.4347826086956,2537.521739130435,5413.652173913043,-257.82608695652175,184.43478260869566,0.6521739130434783,1970-01-01
126,1,13.469114791267076,53.07808145630708,2002.0,6298.782608695652,3419.2608695652175,7340.565217391304,541.2608695652174,2461.8260869565215,240.30434782608697,579.5652173913044,2363.1739130434785,5324.608695652174,4564.739130434783,184.65217391304347,0.7391304347826086,1970-01-01
127,2,13.469114791267076,53.07808145630708,2003.0,4957.521739130435,2871.782608695652,3975.478260869565,1246.695652173913,2885.304347826087,800.304347826087,816.2608695652174,2133.695652173913,5380.0,4401.04347826087,169.6086956521739,1.2608695652173914,1970-01-01
128,3,13.469114791267076,53.07808145630708,2004.0,5738.478260869565,3293.391304347826,5506.260869565217,795.7391304347826,2609.782608695652,389.95652173913044,657.4347826086956,2558.695652173913,5410.391304347826,3830.9565217391305,168.17391304347825,0.9130434782608695,1970-01-01
129,4,13.469114791267076,53.07808145630708,2005.0,5974.260869565217,3158.9565217391305,4804.739130434783,744.2173913043479,2505.8695652173915,340.17391304347825,663.695652173913,1566.1304347826087,5397.565217391304,837.1304347826087,184.04347826086956,0.4782608695652174,1970-01-01
130,0,13.471360579477375,53.07808145630708,2001.0,5643.695652173913,3366.2608695652175,7834.565217391304,841.4347826086956,2787.478260869565,539.4782608695652,805.8695652173913,2434.8695652173915,5410.173913043478,932.7826086956521,183.17391304347825,0.6086956521739131,1970-01-01
131,1,13.471360579477375,53.07808145630708,2002.0,5957.304347826087,3247.7391304347825,8434.434782608696,589.0,2412.304347826087,281.0869565217391,702.6521739130435,2284.086956521739,5335.391304347826,3774.478260869565,184.6086956521739,0.6086956521739131,1970-01-01
132,2,13.471360579477375,53.07808145630708,2003.0,4916.521739130435,2685.217391304348,3594.5652173913045,1303.5652173913043,2855.0434782608695,634.5217391304348,857.8695652173913,2074.913043478261,5355.565217391304,6512.260869565217,169.30434782608697,1.173913043478261,1970-01-01
133,3,13.471360579477375,53.07808145630708,2004.0,5566.260869565217,3111.391304347826,5233.217391304348,835.3478260869565,2608.2608695652175,481.0869565217391,728.1739130434783,2470.1739130434785,5419.086956521739,3891.782608695652,167.95652173913044,0.9130434782608695,1970-01-01
134,4,13.471360579477375,53.07808145630708,2005.0,5637.173913043478,2874.391304347826,4551.739130434783,697.1739130434783,2344.8260869565215,351.2173913043478,622.0869565217391,1374.1739130434783,5383.608695652174,386.04347826086956,184.56521739130434,0.5652173913043478,1970-01-01
135,0,13.473606367687674,53.07808145630708,2001.0,5983.869565217391,3586.391304347826,7834.565217391304,707.3913043478261,2704.304347826087,539.4782608695652,805.8695652173913,2434.8695652173915,5410.173913043478,932.7826086956521,183.17391304347825,0.6086956521739131,1970-01-01
136,1,13.473606367687674,53.07808145630708,2002.0,6099.434782608696,3257.478260869565,8434.434782608696,545.304347826087,2345.913043478261,281.0869565217391,702.6521739130435,2284.086956521739,5335.391304347826,3774.478260869565,184.6086956521739,0.6086956521739131,1970-01-01
137,2,13.473606367687674,53.07808145630708,2003.0,5039.521739130435,2845.8695652173915,3594.5652173913045,1320.4347826086957,2948.1739130434785,634.5217391304348,857.8695652173913,2074.913043478261,5355.565217391304,6512.260869565217,169.30434782608697,1.173913043478261,1970-01-01
138,3,13.473606367687674,53.07808145630708,2004.0,5843.869565217391,3328.8260869565215,5233.217391304348,687.6086956521739,2566.3478260869565,481.0869565217391,728.1739130434783,2470.1739130434785,5419.086956521739,3891.782608695652,167.95652173913044,0.9130434782608695,1970-01-01
139,4,13.473606367687674,53.07808145630708,2005.0,5911.130434782609,3179.1304347826085,4551.739130434783,689.5217391304348,2518.391304347826,351.2173913043478,622.0869565217391,1374.1739130434783,5383.608695652174,386.04347826086956,184.56521739130434,0.5652173913043478,1970-01-01
140,0,13.475852155897972,53.07808145630708,2001.0,5983.869565217391,3586.391304347826,7834.565217391304,707.3913043478261,2704.304347826087,539.4782608695652,805.8695652173913,2434.8695652173915,5410.173913043478,932.7826086956521,183.17391304347825,0.6086956521739131,1970-01-01
141,1,13.475852155897972,53.07808145630708,2002.0,6099.434782608696,3257.478260869565,8434.434782608696,545.304347826087,2345.913043478261,281.0869565217391,702.6521739130435,2284.086956521739,5335.391304347826,3774.478260869565,184.6086956521739,0.6086956521739131,1970-01-01
142,2,13.475852155897972,53.07808145630708,2003.0,5039.521739130435,2845.8695652173915,3594.5652173913045,1320.4347826086957,2948.1739130434785,634.5217391304348,857.8695652173913,2074.913043478261,5355.565217391304,6512.260869565217,169.30434782608697,1.173913043478261,1970-01-01
143,3,13.475852155897972,53.07808145630708,2004.0,5843.869565217391,3328.8260869565215,5233.217391304348,687.6086956521739,2566.3478260869565,481.0869565217391,728.1739130434783,2470.1739130434785,5419.086956521739,3891.782608695652,167.95652173913044,0.9130434782608695,1970-01-01
144,4,13.475852155897972,53.07808145630708,2005.0,5911.130434782609,3179.1304347826085,4551.739130434783,689.5217391304348,2518.391304347826,351.2173913043478,622.0869565217391,1374.1739130434783,5383.608695652174,386.04347826086956,184.56521739130434,0.5652173913043478,1970-01-01
145,0,13.47809794410827,53.07808145630708,2001.0,6137.0,3403.2608695652175,7570.217391304348,675.3478260869565,2551.4347826086955,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
146,1,13.47809794410827,53.07808145630708,2002.0,6044.782608695652,3313.8695652173915,7054.304347826087,554.1304347826087,2337.1739130434785,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
147,2,13.47809794410827,53.07808145630708,2003.0,5406.95652173913,3029.9565217391305,3983.521739130435,1002.0434782608696,2683.782608695652,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
148,3,13.47809794410827,53.07808145630708,2004.0,6096.913043478261,3384.782608695652,3452.0,601.2608695652174,2400.391304347826,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
149,4,13.47809794410827,53.07808145630708,2005.0,6169.95652173913,3286.1739130434785,5801.826086956522,719.695652173913,2501.695652173913,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
150,0,13.48034373231857,53.07808145630708,2001.0,6447.086956521739,3285.3478260869565,7570.217391304348,561.3478260869565,2277.304347826087,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
151,1,13.48034373231857,53.07808145630708,2002.0,6727.347826086957,3364.2608695652175,7054.304347826087,443.82608695652175,2135.1304347826085,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
152,2,13.48034373231857,53.07808145630708,2003.0,5758.130434782609,2923.1739130434785,3983.521739130435,832.1304347826087,2328.391304347826,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
153,3,13.48034373231857,53.07808145630708,2004.0,6205.782608695652,3095.086956521739,3452.0,529.304347826087,2087.0,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
154,4,13.48034373231857,53.07808145630708,2005.0,6833.217391304348,3242.5652173913045,5801.826086956522,408.5217391304348,2005.2173913043478,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
155,0,13.482589520528869,53.07808145630708,2001.0,6447.086956521739,3285.3478260869565,7570.217391304348,561.3478260869565,2277.304347826087,454.17391304347825,643.0434782608696,2467.0,5445.0,-401.6521739130435,184.2173913043478,0.6956521739130435,1970-01-01
156,1,13.482589520528869,53.07808145630708,2002.0,6727.347826086957,3364.2608695652175,7054.304347826087,443.82608695652175,2135.1304347826085,295.0869565217391,623.5217391304348,2688.608695652174,5366.217391304348,3096.086956521739,185.0,0.782608695652174,1970-01-01
157,2,13.482589520528869,53.07808145630708,2003.0,5758.130434782609,2923.1739130434785,3983.521739130435,832.1304347826087,2328.391304347826,549.1739130434783,794.3478260869565,1810.4782608695652,5400.913043478261,3915.913043478261,169.0,1.0869565217391304,1970-01-01
158,3,13.482589520528869,53.07808145630708,2004.0,6205.782608695652,3095.086956521739,3452.0,529.304347826087,2087.0,479.0869565217391,680.1739130434783,2483.217391304348,5395.391304347826,4601.086956521739,167.65217391304347,0.9130434782608695,1970-01-01
159,4,13.482589520528869,53.07808145630708,2005.0,6833.217391304348,3242.5652173913045,5801.826086956522,408.5217391304348,2005.2173913043478,316.60869565217394,675.695652173913,1195.5652173913043,5372.434782608696,1552.0,185.47826086956522,0.5217391304347826,1970-01-01
160,0,13.484835308739168,53.07808145630708,2001.0,6436.739130434783,3083.5652173913045,7302.913043478261,608.8695652173913,2197.0,443.8695652173913,694.1304347826087,2644.086956521739,5431.217391304348,-188.7391304347826,183.65217391304347,0.6956521739130435,1970-01-01
161,1,13.484835308739168,53.07808145630708,2002.0,7044.478260869565,3408.478260869565,6803.04347826087,358.69565217391306,2069.782608695652,267.60869565217394,522.695652173913,2137.3478260869565,5325.304347826087,3762.1739130434785,184.17391304347825,0.6521739130434783,1970-01-01
162,2,13.484835308739168,53.07808145630708,2003.0,6249.0,3214.695652173913,6766.782608695652,646.304347826087,2293.304347826087,582.9565217391304,729.695652173913,1920.0869565217392,5396.826086956522,4265.173913043478,169.30434782608697,1.0869565217391304,1970-01-01
163,3,13.484835308739168,53.07808145630708,2004.0,6613.304347826087,3373.478260869565,3285.2608695652175,479.4782608695652,2190.217391304348,412.5652173913044,654.1739130434783,2362.608695652174,5434.913043478261,3496.695652173913,168.43478260869566,1.0,1970-01-01
